Request id,Pickup point,Driver id,Status,Request Date,Request Time,Request Day,Request Hour,Request Time Slot,Drop Date,Drop Time,Drop Day,Drop Hour,Drop Time Slot
308,City,105,Cancelled,11-Jul-16,07:22:00,Monday,7,Early Morning,,,,0,Late Night
2890,City,105,Cancelled,13-Jul-16,05:55:20,Wednesday,5,Early Morning,,,,0,Late Night
4245,City,105,Cancelled,14-Jul-16,05:58:24,Thursday,5,Early Morning,,,,0,Late Night
4423,City,105,Cancelled,14-Jul-16,08:18:46,Thursday,8,Morning,,,,0,Late Night
212,City,106,Cancelled,11-Jul-16,06:09:00,Monday,6,Early Morning,,,,0,Late Night
3034,City,106,Cancelled,13-Jul-16,07:39:44,Wednesday,7,Early Morning,,,,0,Late Night
6669,City,106,Cancelled,15-Jul-16,22:12:00,Friday,22,Night,,,,0,Late Night
252,City,107,Cancelled,11-Jul-16,06:36:00,Monday,6,Early Morning,,,,0,Late Night
391,City,107,Cancelled,11-Jul-16,08:24:00,Monday,8,Morning,,,,0,Late Night
412,City,107,Cancelled,11-Jul-16,08:37:00,Monday,8,Morning,,,,0,Late Night
5709,City,107,Cancelled,15-Jul-16,07:44:55,Friday,7,Early Morning,,,,0,Late Night
6300,Airport,107,Cancelled,15-Jul-16,18:20:30,Friday,18,Evening,,,,0,Late Night
381,City,108,Cancelled,11-Jul-16,08:16:00,Monday,8,Morning,,,,0,Late Night
3030,City,108,Cancelled,13-Jul-16,07:32:06,Wednesday,7,Early Morning,,,,0,Late Night
3671,Airport,108,Cancelled,13-Jul-16,19:28:05,Wednesday,19,Evening,,,,0,Late Night
4186,City,108,Cancelled,14-Jul-16,05:24:34,Thursday,5,Early Morning,,,,0,Late Night
4281,City,108,Cancelled,14-Jul-16,06:23:20,Thursday,6,Early Morning,,,,0,Late Night
1864,City,109,Cancelled,12-Jul-16,09:54:00,Tuesday,9,Morning,,,,0,Late Night
2073,City,109,Cancelled,12-Jul-16,15:27:00,Tuesday,15,Afternoon,,,,0,Late Night
3113,City,109,Cancelled,13-Jul-16,08:36:12,Wednesday,8,Morning,,,,0,Late Night
4885,City,109,Cancelled,14-Jul-16,17:56:19,Thursday,17,Evening,,,,0,Late Night
326,City,110,Cancelled,11-Jul-16,07:33:00,Monday,7,Early Morning,,,,0,Late Night
1401,City,110,Cancelled,12-Jul-16,02:42:00,Tuesday,2,Late Night,,,,0,Late Night
2792,City,110,Cancelled,13-Jul-16,04:58:06,Wednesday,4,Early Morning,,,,0,Late Night
149,City,111,Cancelled,11-Jul-16,05:29:00,Monday,5,Early Morning,,,,0,Late Night
368,City,111,Cancelled,11-Jul-16,08:06:00,Monday,8,Morning,,,,0,Late Night
1927,City,111,Cancelled,12-Jul-16,11:08:00,Tuesday,11,Morning,,,,0,Late Night
2068,Airport,112,Cancelled,12-Jul-16,15:13:00,Tuesday,15,Afternoon,,,,0,Late Night
2396,Airport,112,Cancelled,12-Jul-16,19:52:00,Tuesday,19,Evening,,,,0,Late Night
4890,City,112,Cancelled,14-Jul-16,17:55:51,Thursday,17,Evening,,,,0,Late Night
2117,City,113,Cancelled,12-Jul-16,16:33:00,Tuesday,16,Afternoon,,,,0,Late Night
2780,City,113,Cancelled,13-Jul-16,04:43:32,Wednesday,4,Early Morning,,,,0,Late Night
4863,Airport,113,Cancelled,14-Jul-16,17:40:14,Thursday,17,Evening,,,,0,Late Night
5782,City,113,Cancelled,15-Jul-16,08:35:31,Friday,8,Morning,,,,0,Late Night
188,City,114,Cancelled,11-Jul-16,05:54:00,Monday,5,Early Morning,,,,0,Late Night
1699,City,114,Cancelled,12-Jul-16,08:02:00,Tuesday,8,Morning,,,,0,Late Night
3043,City,114,Cancelled,13-Jul-16,07:42:32,Wednesday,7,Early Morning,,,,0,Late Night
3818,Airport,114,Cancelled,13-Jul-16,21:06:59,Wednesday,21,Night,,,,0,Late Night
4187,City,114,Cancelled,14-Jul-16,05:27:38,Thursday,5,Early Morning,,,,0,Late Night
4381,City,114,Cancelled,14-Jul-16,07:45:41,Thursday,7,Early Morning,,,,0,Late Night
4530,City,114,Cancelled,14-Jul-16,09:33:37,Thursday,9,Morning,,,,0,Late Night
4774,Airport,114,Cancelled,14-Jul-16,15:59:04,Thursday,15,Afternoon,,,,0,Late Night
5423,City,114,Cancelled,15-Jul-16,02:11:10,Friday,2,Late Night,,,,0,Late Night
4011,City,115,Cancelled,13-Jul-16,23:45:26,Wednesday,23,Night,,,,0,Late Night
4556,City,115,Cancelled,14-Jul-16,09:40:49,Thursday,9,Morning,,,,0,Late Night
354,City,116,Cancelled,11-Jul-16,07:59:00,Monday,7,Early Morning,,,,0,Late Night
1618,City,116,Cancelled,12-Jul-16,06:52:00,Tuesday,6,Early Morning,,,,0,Late Night
3019,City,117,Cancelled,13-Jul-16,07:25:48,Wednesday,7,Early Morning,,,,0,Late Night
5469,City,117,Cancelled,15-Jul-16,04:42:55,Friday,4,Early Morning,,,,0,Late Night
5731,City,117,Cancelled,15-Jul-16,07:47:32,Friday,7,Early Morning,,,,0,Late Night
5839,City,117,Cancelled,15-Jul-16,08:57:28,Friday,8,Morning,,,,0,Late Night
1660,City,118,Cancelled,12-Jul-16,07:26:00,Tuesday,7,Early Morning,,,,0,Late Night
3146,City,118,Cancelled,13-Jul-16,08:56:49,Wednesday,8,Morning,,,,0,Late Night
174,Airport,119,Cancelled,11-Jul-16,05:44:00,Monday,5,Early Morning,,,,0,Late Night
321,City,119,Cancelled,11-Jul-16,07:30:00,Monday,7,Early Morning,,,,0,Late Night
2973,City,119,Cancelled,13-Jul-16,06:57:56,Wednesday,6,Early Morning,,,,0,Late Night
5691,City,119,Cancelled,15-Jul-16,07:26:32,Friday,7,Early Morning,,,,0,Late Night
5748,City,119,Cancelled,15-Jul-16,07:57:58,Friday,7,Early Morning,,,,0,Late Night
404,City,120,Cancelled,11-Jul-16,08:39:00,Monday,8,Morning,,,,0,Late Night
2474,Airport,120,Cancelled,12-Jul-16,20:35:00,Tuesday,20,Evening,,,,0,Late Night
4374,City,120,Cancelled,14-Jul-16,07:35:39,Thursday,7,Early Morning,,,,0,Late Night
4461,City,120,Cancelled,14-Jul-16,08:36:56,Thursday,8,Morning,,,,0,Late Night
4731,City,120,Cancelled,14-Jul-16,14:09:23,Thursday,14,Afternoon,,,,0,Late Night
5798,City,120,Cancelled,15-Jul-16,08:40:38,Friday,8,Morning,,,,0,Late Night
3849,City,121,Cancelled,13-Jul-16,21:36:47,Wednesday,21,Night,,,,0,Late Night
5763,City,121,Cancelled,15-Jul-16,08:20:33,Friday,8,Morning,,,,0,Late Night
5815,City,121,Cancelled,15-Jul-16,08:47:14,Friday,8,Morning,,,,0,Late Night
5826,City,121,Cancelled,15-Jul-16,08:50:52,Friday,8,Morning,,,,0,Late Night
3782,City,122,Cancelled,13-Jul-16,20:45:49,Wednesday,20,Evening,,,,0,Late Night
4630,City,122,Cancelled,14-Jul-16,11:17:20,Thursday,11,Morning,,,,0,Late Night
437,City,123,Cancelled,11-Jul-16,08:59:00,Monday,8,Morning,,,,0,Late Night
122,City,124,Cancelled,11-Jul-16,05:14:00,Monday,5,Early Morning,,,,0,Late Night
4487,City,124,Cancelled,14-Jul-16,08:53:59,Thursday,8,Morning,,,,0,Late Night
5551,City,124,Cancelled,15-Jul-16,05:30:17,Friday,5,Early Morning,,,,0,Late Night
2927,City,125,Cancelled,13-Jul-16,06:19:51,Wednesday,6,Early Morning,,,,0,Late Night
3176,City,125,Cancelled,13-Jul-16,09:10:16,Wednesday,9,Morning,,,,0,Late Night
3253,City,125,Cancelled,13-Jul-16,10:19:32,Wednesday,10,Morning,,,,0,Late Night
6759,City,125,Cancelled,15-Jul-16,23:59:29,Friday,23,Night,,,,0,Late Night
848,Airport,126,Cancelled,11-Jul-16,17:44:00,Monday,17,Evening,,,,0,Late Night
1674,City,126,Cancelled,12-Jul-16,07:47:00,Tuesday,7,Early Morning,,,,0,Late Night
3159,City,126,Cancelled,13-Jul-16,09:11:22,Wednesday,9,Morning,,,,0,Late Night
3208,City,126,Cancelled,13-Jul-16,09:45:21,Wednesday,9,Morning,,,,0,Late Night
2803,City,127,Cancelled,13-Jul-16,04:58:21,Wednesday,4,Early Morning,,,,0,Late Night
3232,Airport,127,Cancelled,13-Jul-16,10:02:13,Wednesday,10,Morning,,,,0,Late Night
4271,City,127,Cancelled,14-Jul-16,06:13:47,Thursday,6,Early Morning,,,,0,Late Night
5591,City,127,Cancelled,15-Jul-16,05:58:18,Friday,5,Early Morning,,,,0,Late Night
549,City,128,Cancelled,11-Jul-16,10:04:00,Monday,10,Morning,,,,0,Late Night
1776,Airport,128,Cancelled,12-Jul-16,09:02:00,Tuesday,9,Morning,,,,0,Late Night
2910,City,128,Cancelled,13-Jul-16,06:12:30,Wednesday,6,Early Morning,,,,0,Late Night
492,City,129,Cancelled,11-Jul-16,09:32:00,Monday,9,Morning,,,,0,Late Night
963,Airport,129,Cancelled,11-Jul-16,18:44:00,Monday,18,Evening,,,,0,Late Night
1505,City,129,Cancelled,12-Jul-16,05:39:00,Tuesday,5,Early Morning,,,,0,Late Night
2923,City,129,Cancelled,13-Jul-16,06:23:23,Wednesday,6,Early Morning,,,,0,Late Night
4396,City,129,Cancelled,14-Jul-16,07:55:58,Thursday,7,Early Morning,,,,0,Late Night
5639,City,129,Cancelled,15-Jul-16,06:44:03,Friday,6,Early Morning,,,,0,Late Night
6348,Airport,129,Cancelled,15-Jul-16,18:50:59,Friday,18,Evening,,,,0,Late Night
253,City,130,Cancelled,11-Jul-16,06:43:00,Monday,6,Early Morning,,,,0,Late Night
379,City,130,Cancelled,11-Jul-16,08:18:00,Monday,8,Morning,,,,0,Late Night
463,City,130,Cancelled,11-Jul-16,09:12:00,Monday,9,Morning,,,,0,Late Night
1848,City,130,Cancelled,12-Jul-16,09:41:00,Tuesday,9,Morning,,,,0,Late Night
2897,City,130,Cancelled,13-Jul-16,06:00:28,Wednesday,6,Early Morning,,,,0,Late Night
6398,Airport,130,Cancelled,15-Jul-16,19:23:51,Friday,19,Evening,,,,0,Late Night
229,City,131,Cancelled,11-Jul-16,06:23:00,Monday,6,Early Morning,,,,0,Late Night
1683,City,131,Cancelled,12-Jul-16,07:57:00,Tuesday,7,Early Morning,,,,0,Late Night
1728,City,131,Cancelled,12-Jul-16,08:20:00,Tuesday,8,Morning,,,,0,Late Night
1777,City,131,Cancelled,12-Jul-16,08:58:00,Tuesday,8,Morning,,,,0,Late Night
1868,City,131,Cancelled,12-Jul-16,09:59:00,Tuesday,9,Morning,,,,0,Late Night
2801,City,131,Cancelled,13-Jul-16,04:57:03,Wednesday,4,Early Morning,,,,0,Late Night
2920,City,131,Cancelled,13-Jul-16,06:22:21,Wednesday,6,Early Morning,,,,0,Late Night
5849,City,131,Cancelled,15-Jul-16,09:09:40,Friday,9,Morning,,,,0,Late Night
1738,City,132,Cancelled,12-Jul-16,08:26:00,Tuesday,8,Morning,,,,0,Late Night
3107,City,132,Cancelled,13-Jul-16,08:28:37,Wednesday,8,Morning,,,,0,Late Night
3359,Airport,132,Cancelled,13-Jul-16,13:29:42,Wednesday,13,Afternoon,,,,0,Late Night
4021,City,132,Cancelled,13-Jul-16,23:56:13,Wednesday,23,Night,,,,0,Late Night
4163,Airport,132,Cancelled,14-Jul-16,05:08:28,Thursday,5,Early Morning,,,,0,Late Night
4314,City,133,Cancelled,14-Jul-16,06:51:11,Thursday,6,Early Morning,,,,0,Late Night
5116,City,133,Cancelled,14-Jul-16,20:08:14,Thursday,20,Evening,,,,0,Late Night
1114,Airport,134,Cancelled,11-Jul-16,20:19:00,Monday,20,Evening,,,,0,Late Night
5221,Airport,134,Cancelled,14-Jul-16,21:01:34,Thursday,21,Night,,,,0,Late Night
5643,City,134,Cancelled,15-Jul-16,06:50:14,Friday,6,Early Morning,,,,0,Late Night
1742,City,135,Cancelled,12-Jul-16,08:30:00,Tuesday,8,Morning,,,,0,Late Night
1979,Airport,135,Cancelled,12-Jul-16,12:25:00,Tuesday,12,Afternoon,,,,0,Late Night
2860,City,135,Cancelled,13-Jul-16,05:41:43,Wednesday,5,Early Morning,,,,0,Late Night
3206,City,135,Cancelled,13-Jul-16,09:41:26,Wednesday,9,Morning,,,,0,Late Night
5475,City,135,Cancelled,15-Jul-16,04:49:57,Friday,4,Early Morning,,,,0,Late Night
5710,City,135,Cancelled,15-Jul-16,07:38:39,Friday,7,Early Morning,,,,0,Late Night
1555,Airport,136,Cancelled,12-Jul-16,06:10:00,Tuesday,6,Early Morning,,,,0,Late Night
2672,City,136,Cancelled,12-Jul-16,23:41:00,Tuesday,23,Night,,,,0,Late Night
3697,Airport,136,Cancelled,13-Jul-16,19:49:17,Wednesday,19,Evening,,,,0,Late Night
4928,Airport,136,Cancelled,14-Jul-16,18:16:03,Thursday,18,Evening,,,,0,Late Night
5663,City,136,Cancelled,15-Jul-16,07:02:11,Friday,7,Early Morning,,,,0,Late Night
164,City,137,Cancelled,11-Jul-16,05:40:00,Monday,5,Early Morning,,,,0,Late Night
2985,City,137,Cancelled,13-Jul-16,07:05:11,Wednesday,7,Early Morning,,,,0,Late Night
3248,City,137,Cancelled,13-Jul-16,10:17:21,Wednesday,10,Morning,,,,0,Late Night
3794,City,137,Cancelled,13-Jul-16,20:54:30,Wednesday,20,Evening,,,,0,Late Night
4834,Airport,137,Cancelled,14-Jul-16,17:29:15,Thursday,17,Evening,,,,0,Late Night
5517,City,137,Cancelled,15-Jul-16,05:11:09,Friday,5,Early Morning,,,,0,Late Night
466,City,138,Cancelled,11-Jul-16,09:14:00,Monday,9,Morning,,,,0,Late Night
1678,City,138,Cancelled,12-Jul-16,07:39:00,Tuesday,7,Early Morning,,,,0,Late Night
1801,City,138,Cancelled,12-Jul-16,09:18:00,Tuesday,9,Morning,,,,0,Late Night
1819,City,138,Cancelled,12-Jul-16,09:25:00,Tuesday,9,Morning,,,,0,Late Night
3020,City,138,Cancelled,13-Jul-16,07:30:26,Wednesday,7,Early Morning,,,,0,Late Night
3169,Airport,138,Cancelled,13-Jul-16,09:13:18,Wednesday,9,Morning,,,,0,Late Night
3495,Airport,138,Cancelled,13-Jul-16,17:32:32,Wednesday,17,Evening,,,,0,Late Night
4365,City,138,Cancelled,14-Jul-16,07:28:41,Thursday,7,Early Morning,,,,0,Late Night
4562,City,138,Cancelled,14-Jul-16,09:48:08,Thursday,9,Morning,,,,0,Late Night
1697,City,139,Cancelled,12-Jul-16,07:59:00,Tuesday,7,Early Morning,,,,0,Late Night
1853,City,139,Cancelled,12-Jul-16,09:51:00,Tuesday,9,Morning,,,,0,Late Night
2848,City,139,Cancelled,13-Jul-16,05:36:09,Wednesday,5,Early Morning,,,,0,Late Night
4327,City,139,Cancelled,14-Jul-16,07:07:05,Thursday,7,Early Morning,,,,0,Late Night
4345,City,139,Cancelled,14-Jul-16,07:22:16,Thursday,7,Early Morning,,,,0,Late Night
4802,City,139,Cancelled,14-Jul-16,17:07:02,Thursday,17,Evening,,,,0,Late Night
1955,Airport,140,Cancelled,12-Jul-16,11:47:00,Tuesday,11,Morning,,,,0,Late Night
3840,Airport,140,Cancelled,13-Jul-16,21:33:48,Wednesday,21,Night,,,,0,Late Night
4183,City,140,Cancelled,14-Jul-16,05:20:42,Thursday,5,Early Morning,,,,0,Late Night
4465,City,140,Cancelled,14-Jul-16,08:39:54,Thursday,8,Morning,,,,0,Late Night
1795,City,141,Cancelled,12-Jul-16,09:03:00,Tuesday,9,Morning,,,,0,Late Night
2049,Airport,141,Cancelled,12-Jul-16,14:45:00,Tuesday,14,Afternoon,,,,0,Late Night
2811,City,141,Cancelled,13-Jul-16,05:05:37,Wednesday,5,Early Morning,,,,0,Late Night
3171,Airport,141,Cancelled,13-Jul-16,09:17:54,Wednesday,9,Morning,,,,0,Late Night
4557,City,141,Cancelled,14-Jul-16,09:42:41,Thursday,9,Morning,,,,0,Late Night
5538,City,141,Cancelled,15-Jul-16,05:28:23,Friday,5,Early Morning,,,,0,Late Night
556,City,142,Cancelled,11-Jul-16,10:11:00,Monday,10,Morning,,,,0,Late Night
1854,City,142,Cancelled,12-Jul-16,09:47:00,Tuesday,9,Morning,,,,0,Late Night
1897,City,142,Cancelled,12-Jul-16,10:23:00,Tuesday,10,Morning,,,,0,Late Night
2537,City,142,Cancelled,12-Jul-16,21:13:00,Tuesday,21,Night,,,,0,Late Night
3053,City,142,Cancelled,13-Jul-16,07:44:50,Wednesday,7,Early Morning,,,,0,Late Night
3050,City,142,Cancelled,13-Jul-16,07:48:06,Wednesday,7,Early Morning,,,,0,Late Night
3110,City,142,Cancelled,13-Jul-16,08:34:25,Wednesday,8,Morning,,,,0,Late Night
5524,City,142,Cancelled,15-Jul-16,05:13:29,Friday,5,Early Morning,,,,0,Late Night
5714,City,142,Cancelled,15-Jul-16,07:33:51,Friday,7,Early Morning,,,,0,Late Night
5783,City,142,Cancelled,15-Jul-16,08:30:14,Friday,8,Morning,,,,0,Late Night
1982,City,143,Cancelled,12-Jul-16,12:20:00,Tuesday,12,Afternoon,,,,0,Late Night
5251,Airport,143,Cancelled,14-Jul-16,21:17:51,Thursday,21,Night,,,,0,Late Night
85,City,144,Cancelled,11-Jul-16,04:47:00,Monday,4,Early Morning,,,,0,Late Night
459,City,144,Cancelled,11-Jul-16,09:17:00,Monday,9,Morning,,,,0,Late Night
1507,City,144,Cancelled,12-Jul-16,05:44:00,Tuesday,5,Early Morning,,,,0,Late Night
4231,City,144,Cancelled,14-Jul-16,05:56:33,Thursday,5,Early Morning,,,,0,Late Night
4427,City,144,Cancelled,14-Jul-16,08:22:53,Thursday,8,Morning,,,,0,Late Night
5640,City,144,Cancelled,15-Jul-16,06:42:26,Friday,6,Early Morning,,,,0,Late Night
317,City,145,Cancelled,11-Jul-16,07:29:00,Monday,7,Early Morning,,,,0,Late Night
5581,City,145,Cancelled,15-Jul-16,05:53:49,Friday,5,Early Morning,,,,0,Late Night
6288,City,145,Cancelled,15-Jul-16,18:17:50,Friday,18,Evening,,,,0,Late Night
1267,City,146,Cancelled,11-Jul-16,22:01:00,Monday,22,Night,,,,0,Late Night
2026,Airport,146,Cancelled,12-Jul-16,14:00:00,Tuesday,14,Afternoon,,,,0,Late Night
2150,City,146,Cancelled,12-Jul-16,17:16:00,Tuesday,17,Evening,,,,0,Late Night
2389,City,146,Cancelled,12-Jul-16,19:52:00,Tuesday,19,Evening,,,,0,Late Night
954,Airport,147,Cancelled,11-Jul-16,18:35:00,Monday,18,Evening,,,,0,Late Night
2795,City,147,Cancelled,13-Jul-16,04:55:29,Wednesday,4,Early Morning,,,,0,Late Night
4184,City,147,Cancelled,14-Jul-16,05:19:07,Thursday,5,Early Morning,,,,0,Late Night
4563,City,147,Cancelled,14-Jul-16,09:46:31,Thursday,9,Morning,,,,0,Late Night
774,Airport,148,Cancelled,11-Jul-16,16:28:00,Monday,16,Afternoon,,,,0,Late Night
2777,City,148,Cancelled,13-Jul-16,04:43:35,Wednesday,4,Early Morning,,,,0,Late Night
2891,City,148,Cancelled,13-Jul-16,05:52:52,Wednesday,5,Early Morning,,,,0,Late Night
6377,City,148,Cancelled,15-Jul-16,19:14:38,Friday,19,Evening,,,,0,Late Night
1561,City,149,Cancelled,12-Jul-16,06:14:00,Tuesday,6,Early Morning,,,,0,Late Night
1888,City,149,Cancelled,12-Jul-16,10:12:00,Tuesday,10,Morning,,,,0,Late Night
4192,City,149,Cancelled,14-Jul-16,05:25:52,Thursday,5,Early Morning,,,,0,Late Night
4455,City,149,Cancelled,14-Jul-16,08:33:35,Thursday,8,Morning,,,,0,Late Night
4527,City,149,Cancelled,14-Jul-16,09:27:26,Thursday,9,Morning,,,,0,Late Night
4575,City,149,Cancelled,14-Jul-16,09:54:33,Thursday,9,Morning,,,,0,Late Night
1116,Airport,150,Cancelled,11-Jul-16,20:25:00,Monday,20,Evening,,,,0,Late Night
3061,City,150,Cancelled,13-Jul-16,07:53:01,Wednesday,7,Early Morning,,,,0,Late Night
4431,City,150,Cancelled,14-Jul-16,08:23:45,Thursday,8,Morning,,,,0,Late Night
227,Airport,151,Cancelled,11-Jul-16,06:20:00,Monday,6,Early Morning,,,,0,Late Night
1434,City,151,Cancelled,12-Jul-16,04:43:00,Tuesday,4,Early Morning,,,,0,Late Night
3040,City,151,Cancelled,13-Jul-16,07:41:31,Wednesday,7,Early Morning,,,,0,Late Night
4366,City,152,Cancelled,14-Jul-16,07:29:14,Thursday,7,Early Morning,,,,0,Late Night
4594,City,152,Cancelled,14-Jul-16,10:07:14,Thursday,10,Morning,,,,0,Late Night
358,City,153,Cancelled,11-Jul-16,08:00:00,Monday,8,Morning,,,,0,Late Night
865,Airport,153,Cancelled,11-Jul-16,17:58:00,Monday,17,Evening,,,,0,Late Night
4822,Airport,153,Cancelled,14-Jul-16,17:20:42,Thursday,17,Evening,,,,0,Late Night
5290,Airport,153,Cancelled,14-Jul-16,21:50:06,Thursday,21,Night,,,,0,Late Night
1202,Airport,154,Cancelled,11-Jul-16,21:20:00,Monday,21,Night,,,,0,Late Night
2840,City,154,Cancelled,13-Jul-16,05:26:10,Wednesday,5,Early Morning,,,,0,Late Night
5642,City,154,Cancelled,15-Jul-16,06:51:43,Friday,6,Early Morning,,,,0,Late Night
5788,City,154,Cancelled,15-Jul-16,08:32:01,Friday,8,Morning,,,,0,Late Night
5792,City,154,Cancelled,15-Jul-16,08:38:12,Friday,8,Morning,,,,0,Late Night
1172,Airport,155,Cancelled,11-Jul-16,20:49:00,Monday,20,Evening,,,,0,Late Night
5860,City,155,Cancelled,15-Jul-16,09:13:49,Friday,9,Morning,,,,0,Late Night
1245,Airport,156,Cancelled,11-Jul-16,21:41:00,Monday,21,Night,,,,0,Late Night
1544,City,157,Cancelled,12-Jul-16,06:04:00,Tuesday,6,Early Morning,,,,0,Late Night
4287,City,157,Cancelled,14-Jul-16,06:33:14,Thursday,6,Early Morning,,,,0,Late Night
4308,City,157,Cancelled,14-Jul-16,06:48:59,Thursday,6,Early Morning,,,,0,Late Night
5577,City,157,Cancelled,15-Jul-16,05:55:28,Friday,5,Early Morning,,,,0,Late Night
5760,City,157,Cancelled,15-Jul-16,08:14:30,Friday,8,Morning,,,,0,Late Night
5855,City,157,Cancelled,15-Jul-16,09:06:46,Friday,9,Morning,,,,0,Late Night
76,City,158,Cancelled,11-Jul-16,04:45:00,Monday,4,Early Morning,,,,0,Late Night
366,City,158,Cancelled,11-Jul-16,08:04:00,Monday,8,Morning,,,,0,Late Night
371,City,158,Cancelled,11-Jul-16,08:07:00,Monday,8,Morning,,,,0,Late Night
3564,Airport,158,Cancelled,13-Jul-16,18:18:27,Wednesday,18,Evening,,,,0,Late Night
181,City,159,Cancelled,11-Jul-16,05:46:00,Monday,5,Early Morning,,,,0,Late Night
1503,City,159,Cancelled,12-Jul-16,05:39:00,Tuesday,5,Early Morning,,,,0,Late Night
1863,City,159,Cancelled,12-Jul-16,09:55:00,Tuesday,9,Morning,,,,0,Late Night
175,City,160,Cancelled,11-Jul-16,05:45:00,Monday,5,Early Morning,,,,0,Late Night
1749,City,160,Cancelled,12-Jul-16,08:33:00,Tuesday,8,Morning,,,,0,Late Night
2781,City,160,Cancelled,13-Jul-16,04:42:20,Wednesday,4,Early Morning,,,,0,Late Night
319,City,161,Cancelled,11-Jul-16,07:33:00,Monday,7,Early Morning,,,,0,Late Night
439,City,161,Cancelled,11-Jul-16,08:55:00,Monday,8,Morning,,,,0,Late Night
4201,City,162,Cancelled,14-Jul-16,05:32:02,Thursday,5,Early Morning,,,,0,Late Night
736,City,163,Cancelled,11-Jul-16,15:27:00,Monday,15,Afternoon,,,,0,Late Night
929,Airport,163,Cancelled,11-Jul-16,18:24:00,Monday,18,Evening,,,,0,Late Night
1793,City,163,Cancelled,12-Jul-16,09:13:00,Tuesday,9,Morning,,,,0,Late Night
5926,City,163,Cancelled,15-Jul-16,10:05:36,Friday,10,Morning,,,,0,Late Night
345,City,164,Cancelled,11-Jul-16,07:52:00,Monday,7,Early Morning,,,,0,Late Night
1051,Airport,164,Cancelled,11-Jul-16,19:44:00,Monday,19,Evening,,,,0,Late Night
3213,City,164,Cancelled,13-Jul-16,09:44:32,Wednesday,9,Morning,,,,0,Late Night
3841,Airport,164,Cancelled,13-Jul-16,21:33:23,Wednesday,21,Night,,,,0,Late Night
4168,City,164,Cancelled,14-Jul-16,05:05:31,Thursday,5,Early Morning,,,,0,Late Night
4657,Airport,164,Cancelled,14-Jul-16,12:00:32,Thursday,12,Afternoon,,,,0,Late Night
5272,City,164,Cancelled,14-Jul-16,21:30:10,Thursday,21,Night,,,,0,Late Night
5765,City,164,Cancelled,15-Jul-16,08:18:13,Friday,8,Morning,,,,0,Late Night
261,City,165,Cancelled,11-Jul-16,06:42:00,Monday,6,Early Morning,,,,0,Late Night
525,City,165,Cancelled,11-Jul-16,09:52:00,Monday,9,Morning,,,,0,Late Night
1500,City,165,Cancelled,12-Jul-16,05:32:00,Tuesday,5,Early Morning,,,,0,Late Night
1640,City,165,Cancelled,12-Jul-16,07:18:00,Tuesday,7,Early Morning,,,,0,Late Night
2885,City,165,Cancelled,13-Jul-16,05:54:55,Wednesday,5,Early Morning,,,,0,Late Night
4386,City,165,Cancelled,14-Jul-16,07:48:25,Thursday,7,Early Morning,,,,0,Late Night
1190,Airport,166,Cancelled,11-Jul-16,21:13:00,Monday,21,Night,,,,0,Late Night
1549,City,166,Cancelled,12-Jul-16,06:02:00,Tuesday,6,Early Morning,,,,0,Late Night
2834,City,166,Cancelled,13-Jul-16,05:22:30,Wednesday,5,Early Morning,,,,0,Late Night
2862,City,166,Cancelled,13-Jul-16,05:41:33,Wednesday,5,Early Morning,,,,0,Late Night
3054,City,166,Cancelled,13-Jul-16,07:48:31,Wednesday,7,Early Morning,,,,0,Late Night
3405,Airport,166,Cancelled,13-Jul-16,15:13:47,Wednesday,15,Afternoon,,,,0,Late Night
4153,City,166,Cancelled,14-Jul-16,04:59:16,Thursday,4,Early Morning,,,,0,Late Night
5424,City,166,Cancelled,15-Jul-16,02:13:08,Friday,2,Late Night,,,,0,Late Night
6561,Airport,166,Cancelled,15-Jul-16,21:08:41,Friday,21,Night,,,,0,Late Night
1623,City,167,Cancelled,12-Jul-16,06:58:00,Tuesday,6,Early Morning,,,,0,Late Night
2061,City,167,Cancelled,12-Jul-16,15:05:00,Tuesday,15,Afternoon,,,,0,Late Night
3183,City,167,Cancelled,13-Jul-16,09:20:52,Wednesday,9,Morning,,,,0,Late Night
240,City,168,Cancelled,11-Jul-16,06:29:00,Monday,6,Early Morning,,,,0,Late Night
1011,Airport,168,Cancelled,11-Jul-16,19:08:00,Monday,19,Evening,,,,0,Late Night
1755,City,168,Cancelled,12-Jul-16,08:40:00,Tuesday,8,Morning,,,,0,Late Night
